805.092162   0.000379 
801.656492   0.000278 
798.198629   0.000162 
794.821418   0.000033 
791.422143	0
788.101913	0
784.759751	0
781.495071	0
778.257441	0
774.998081	0
771.813950	0
768.608226	0
765.476280	0
762.322879	0
759.241843	0
756.185612	0
753.108139	0
750.100992	0
747.072746	0
744.113510	0
741.133319	0
738.220857	0
735.331196	0
732.420800	0
729.576280	0
726.711172	0
723.910743   0.000220 
721.089874   0.000546 
718.332520   0.000886 
715.596173   0.001234 
712.839608   0.001583 
710.144871   0.001927 
707.430064   0.002258 
704.775995   0.002569 
702.102005   0.002852 
699.487690   0.003099 
696.892772   0.003304 
694.278155   0.003460 
691.721675   0.003559 
689.145645   0.003596 
686.626754   0.003565 
684.088463   0.003463 
681.606339   0.003287 
679.142161   0.003034 
676.658806   0.002704 
674.230208   0.002297 
671.782580   0.001816 
669.388797   0.001263 
666.976131   0.000644 
664.616419	0
662.273345	0
659.911608	0
657.601533	0
655.272940	0
652.995170	0
650.699029	0
648.452892	0
646.222209	0
643.973370	0
641.773347	0
639.555313	0
637.385323	0
635.197464	0
633.056896	0
630.930706	0
628.786860	0
626.689208	0
624.574042	0
622.504358	0
620.417299	0
618.375027	0
616.346157	0
614.300119	0
612.297857	0
610.278564	0
608.302389   0.000298 
606.309321   0.002139 
604.358728   0.004092 
602.420645   0.006134 
600.465871   0.008245 
598.552636   0.010399 
596.622843   0.012568 
594.733981   0.014726 
592.828694   0.016840 
590.963742   0.018880 
589.110487   0.020813 
587.241003   0.022607 
585.410987   0.024228 
583.564873   0.025643 
581.757662   0.026820 
579.934482   0.027729 
578.149653   0.028340 
576.375775   0.028623 
574.586120   0.028556 
572.834009   0.028113 
571.066248   0.027275 
569.335505   0.026025 
567.589237   0.024350 
565.879475   0.022243 
564.179983   0.019698 
562.465150   0.016715 
560.786074   0.013298 
559.091779   0.009456 
557.432753   0.005204 
555.758631   0.000562 
554.119298	0
552.489608	0
550.845002	0
549.234487	0
547.609174	0
546.017497	0
544.411140	0
542.837973	0
541.273871	0
539.695264	0
538.149195	0
536.588735	0
535.060388	0
533.517763	0
532.006835	0
530.504441	0
528.987938	0
527.502523	0
526.003110	0
524.534387	0
523.051776	0
521.599466	0
520.155198	0
518.697205	0
517.268943	0
515.827064	0
514.414542	0
512.988510	0
511.591471	0
510.202020	0
508.799216	0
507.424871	0
506.037276	0
504.677791	0
503.305160	0
501.960296   0.001878 
500.622600   0.018804 
499.271908   0.036909 
497.948484   0.056162 
496.612165   0.076521 
495.302784   0.097945 
493.980609   0.120381 
492.685051   0.143772 
491.396270   0.168063 
490.094841   0.193187 
488.819559   0.219058 
487.531725   0.245634 
486.269730   0.272817 
484.995279   0.300522 
483.746364   0.328678 
482.503864   0.357201 
481.249051   0.386006 
480.019331   0.414995 
478.777390   0.444082 
477.560253   0.473198 
476.330989   0.502215 
475.126243   0.531076 
473.927575   0.559698 
472.716917   0.587967 
471.530361   0.615813 
470.331903   0.643165 
469.157275   0.669939 
467.970835   0.696036 
466.807956   0.721413 
465.650841   0.745987 
464.482048   0.769700 
463.336421   0.792467 
462.179203   0.814262 
461.044894   0.835012 
459.899080   0.854662 
458.775922   0.873184 
457.658237   0.890535 
456.529174   0.906686 
455.422396   0.921583 
454.304324   0.935224 
453.208294   0.947581 
452.101054   0.958640 
451.015617   0.968388 
449.935379   0.976809 
448.844054   0.983933 
447.774181   0.989731 
446.693302   0.994216 
445.633646   0.997419 
444.563064   0.999337 
443.513479   1.000000 
442.468838   0.999422 
441.413390   0.997630 
440.378607   0.994654 
439.333096   0.990521 
438.308032   0.985287 
437.272318   0.978967 
436.256837   0.971618 
435.246061   0.963253 
434.224750   0.953957 
433.223359   0.943744 
432.211507   0.932670 
431.219369   0.920779 
430.216847   0.908125 
429.233834   0.894738 
428.255304   0.880702 
427.266500   0.866046 
426.296909   0.850811 
425.317118   0.835054 
424.356344   0.818832 
423.385443   0.802186 
422.433366   0.785174 
421.485562   0.767823 
420.527738   0.750190 
419.588456   0.732318 
418.639225   0.714262 
417.708352   0.696036 
416.767599   0.677712 
415.845021   0.659317 
414.926519   0.640894 
413.998240   0.622471 
413.087869   0.604077 
412.167790   0.585767 
411.265443   0.567555 
410.353455   0.549471 
409.459026   0.531542 
408.568487   0.513810 
407.668408   0.496290 
406.785633   0.478996 
405.893384   0.461955 
405.018271   0.445197 
404.133749   0.428721 
403.266199   0.412555 
402.402366   0.396699 
401.529221   0.381196 
400.672806   0.366018 
399.807143   0.351206 
398.958049   0.336747 
398.099772   0.322669 
397.257908   0.308958 
396.419596   0.295627 
395.572195   0.282663 
394.740976   0.270109 
393.900728   0.257921 
393.076511   0.246128 
392.243326   0.234716 
391.426024   0.223670 
390.612120   0.213020 
389.789339   0.202751 
388.982221   0.192834 
388.166285   0.183298 
387.365867   0.174115 
386.556691   0.165284 
385.762890   0.156820 
384.972344   0.148681 
384.173126   0.140877 
383.389075   0.133404 
382.596411   0.126249 
381.818776   0.119405 
381.032586   0.112862 
380.261288   0.106614 
379.493107   0.100652 
378.716455   0.094967 
377.954496   0.089549 
377.184123   0.084390 
376.428312   0.079482 
375.664141   0.074816 
374.914403   0.070384 
374.167651   0.066174 
373.412622   0.062182 
372.671836   0.058396 
371.922825   0.054810 
371.187932   0.051416 
370.444868   0.048204 
369.715798   0.045169 
368.989593   0.042299 
368.255296   0.039591 
367.534811   0.037036 
366.806287   0.034627 
366.091455   0.032357 
365.368636   0.030219 
364.659391   0.028207 
363.952894   0.026315 
363.238488   0.024537 
362.537481   0.022866 
361.828614   0.021299 
361.133033   0.019828 
360.429643   0.018448 
359.739426   0.017158 
359.051846   0.015947 
358.356532   0.014815 
357.674224   0.013756 
356.984230   0.012766 
356.307133   0.011841 
355.622398   0.010978 
354.950452   0.010173 
354.281041   0.009422 
353.604064   0.008722 
352.939716   0.008069 
352.267851   0.007462 
351.608511   0.006898 
350.941699   0.006372 
350.287309   0.005884 
349.635354   0.005431 
348.975999   0.005010 
348.328912   0.004619 
347.674471   0.004257 
347.032197   0.003922 
346.382614   0.003611 
345.745100   0.003323 
345.109929   0.003056 
344.467516   0.002810 
343.837025   0.002582 
343.199338   0.002372 
342.573478   0.002178 
341.940464   0.001998 
341.319182   0.001833 
340.700154   0.001680 
340.074039   0.001540 
339.459514   0.001410 
338.837946   0.001291 
338.227877   0.001182 
337.610808   0.001081 
337.005145   0.000988 
336.401652   0.000903 
335.791222   0.000825 
335.192065   0.000753 
334.586013   0.000687 
333.991145   0.000627 
333.389424   0.000572 
332.798800   0.000521 
332.210265   0.000475 
331.614938   0.000432 
331.030579   0.000393 
330.439469   0.000358 
329.859241   0.000326 
329.272303   0.000296 
328.696164   0.000269 
328.122037   0.000244 
327.541260   0.000222 
326.971157   0.000201 
326.394443   0.000182 
325.828322   0.000165 
325.255628   0.000150 
324.693448   0.000136 
324.133207   0.000123 
323.566452   0.000111 
