0.1000 0.000000
1.1009 0.000000
2.1018 0.000000
3.1027 0.000000
4.1036 0.000000
5.1045 0.000000
6.1054 0.000000
7.1063 0.000000
8.1072 0.000000
9.1081 0.000000
10.1090 0.000001
11.1099 0.000001
12.1108 0.000001
13.1117 0.000001
14.1126 0.000001
15.1135 0.000001
16.1144 0.000001
17.1153 0.000002
18.1162 0.000002
19.1171 0.000002
20.1180 0.000002
21.1189 0.000002
22.1198 0.000003
23.1207 0.000003
24.1216 0.000003
25.1225 0.000004
26.1234 0.000004
27.1243 0.000004
28.1252 0.000005
29.1261 0.000005
30.1270 0.000005
31.1279 0.000006
32.1288 0.000006
33.1297 0.000006
34.1306 0.000007
35.1315 0.000007
36.1324 0.000008
37.1333 0.000008
38.1342 0.000009
39.1351 0.000009
40.1360 0.000010
41.1369 0.000010
42.1378 0.000011
43.1387 0.000011
44.1396 0.000012
45.1405 0.000012
46.1414 0.000013
47.1423 0.000014
48.1432 0.000014
49.1441 0.000015
50.1450 0.000015
51.1459 0.000016
52.1468 0.000017
53.1477 0.000018
54.1486 0.000018
55.1495 0.000019
56.1505 0.000020
57.1514 0.000021
58.1523 0.000021
59.1532 0.000022
60.1541 0.000023
61.1550 0.000024
62.1559 0.000025
63.1568 0.000026
64.1577 0.000027
65.1586 0.000028
66.1595 0.000029
67.1604 0.000029
68.1613 0.000030
69.1622 0.000032
70.1631 0.000033
71.1640 0.000034
72.1649 0.000035
73.1658 0.000036
74.1667 0.000037
75.1676 0.000038
76.1685 0.000039
77.1694 0.000040
78.1703 0.000042
79.1712 0.000043
80.1721 0.000044
81.1730 0.000045
82.1739 0.000047
83.1748 0.000048
84.1757 0.000049
85.1766 0.000051
86.1775 0.000052
87.1784 0.000053
88.1793 0.000055
89.1802 0.000056
90.1811 0.000058
91.1820 0.000059
92.1829 0.000061
93.1838 0.000063
94.1847 0.000064
95.1856 0.000066
96.1865 0.000067
97.1874 0.000069
98.1883 0.000071
99.1892 0.000072
100.1901 0.000074
101.1910 0.000076
102.1919 0.000078
103.1928 0.000080
104.1937 0.000082
105.1946 0.000083
106.1955 0.000085
107.1964 0.000087
108.1973 0.000089
109.1982 0.000091
110.1991 0.000093
111.2000 0.000095
112.2009 0.000097
113.2018 0.000100
114.2027 0.000102
115.2036 0.000104
116.2045 0.000106
117.2054 0.000108
118.2063 0.000111
119.2072 0.000113
120.2081 0.000115
121.2090 0.000118
122.2099 0.000120
123.2108 0.000123
124.2117 0.000125
125.2126 0.000128
126.2135 0.000130
127.2144 0.000133
128.2153 0.000136
129.2162 0.000138
130.2171 0.000141
131.2180 0.000144
132.2189 0.000147
133.2198 0.000149
134.2207 0.000152
135.2216 0.000155
136.2225 0.000158
137.2234 0.000161
138.2243 0.000164
139.2252 0.000167
140.2261 0.000170
141.2270 0.000174
142.2279 0.000177
143.2288 0.000180
144.2297 0.000183
145.2306 0.000187
146.2315 0.000190
147.2324 0.000193
148.2333 0.000197
149.2342 0.000200
150.2351 0.000204
151.2360 0.000208
152.2369 0.000211
153.2378 0.000215
154.2387 0.000219
155.2396 0.000222
156.2405 0.000226
157.2414 0.000230
158.2423 0.000234
159.2432 0.000238
160.2441 0.000242
161.2450 0.000246
162.2459 0.000250
163.2468 0.000255
164.2477 0.000259
165.2486 0.000263
166.2495 0.000268
167.2505 0.000272
168.2514 0.000276
169.2523 0.000281
170.2532 0.000286
171.2541 0.000290
172.2550 0.000295
173.2559 0.000300
174.2568 0.000304
175.2577 0.000309
176.2586 0.000314
177.2595 0.000319
178.2604 0.000324
179.2613 0.000329
180.2622 0.000335
181.2631 0.000340
182.2640 0.000345
183.2649 0.000350
184.2658 0.000356
185.2667 0.000361
186.2676 0.000367
187.2685 0.000373
188.2694 0.000378
189.2703 0.000384
190.2712 0.000390
191.2721 0.000396
192.2730 0.000402
193.2739 0.000408
194.2748 0.000414
195.2757 0.000420
196.2766 0.000426
197.2775 0.000433
198.2784 0.000439
199.2793 0.000446
200.2802 0.000452
201.2811 0.000459
202.2820 0.000466
203.2829 0.000472
204.2838 0.000479
205.2847 0.000486
206.2856 0.000493
207.2865 0.000500
208.2874 0.000507
209.2883 0.000515
210.2892 0.000522
211.2901 0.000530
212.2910 0.000537
213.2919 0.000545
214.2928 0.000552
215.2937 0.000560
216.2946 0.000568
217.2955 0.000576
218.2964 0.000584
219.2973 0.000592
220.2982 0.000600
221.2991 0.000609
222.3000 0.000617
223.3009 0.000626
224.3018 0.000634
225.3027 0.000643
226.3036 0.000652
227.3045 0.000661
228.3054 0.000670
229.3063 0.000679
230.3072 0.000688
231.3081 0.000697
232.3090 0.000707
233.3099 0.000716
234.3108 0.000726
235.3117 0.000736
236.3126 0.000745
237.3135 0.000755
238.3144 0.000765
239.3153 0.000775
240.3162 0.000786
241.3171 0.000796
242.3180 0.000807
243.3189 0.000817
244.3198 0.000828
245.3207 0.000839
246.3216 0.000850
247.3225 0.000861
248.3234 0.000872
249.3243 0.000883
250.3252 0.000894
251.3261 0.000906
252.3270 0.000917
253.3279 0.000929
254.3288 0.000941
255.3297 0.000953
256.3306 0.000965
257.3315 0.000977
258.3324 0.000990
259.3333 0.001002
260.3342 0.001015
261.3351 0.001028
262.3360 0.001040
263.3369 0.001053
264.3378 0.001067
265.3387 0.001080
266.3396 0.001093
267.3405 0.001107
268.3414 0.001120
269.3423 0.001134
270.3432 0.001148
271.3441 0.001162
272.3450 0.001176
273.3459 0.001191
274.3468 0.001205
275.3477 0.001220
276.3486 0.001235
277.3495 0.001250
278.3505 0.001265
279.3514 0.001280
280.3523 0.001295
281.3532 0.001311
282.3541 0.001327
283.3550 0.001342
284.3559 0.001358
285.3568 0.001375
286.3577 0.001391
287.3586 0.001407
288.3595 0.001424
289.3604 0.001441
290.3613 0.001458
291.3622 0.001475
292.3631 0.001492
293.3640 0.001509
294.3649 0.001527
295.3658 0.001545
296.3667 0.001563
297.3676 0.001581
298.3685 0.001599
299.3694 0.001617
300.3703 0.001636
301.3712 0.001655
302.3721 0.001674
303.3730 0.001693
304.3739 0.001712
305.3748 0.001732
306.3757 0.001751
307.3766 0.001771
308.3775 0.001791
309.3784 0.001811
310.3793 0.001832
311.3802 0.001852
312.3811 0.001873
313.3820 0.001894
314.3829 0.001915
315.3838 0.001937
316.3847 0.001958
317.3856 0.001980
318.3865 0.002002
319.3874 0.002024
320.3883 0.002046
321.3892 0.002069
322.3901 0.002092
323.3910 0.002115
324.3919 0.002138
325.3928 0.002161
326.3937 0.002185
327.3946 0.002209
328.3955 0.002233
329.3964 0.002257
330.3973 0.002281
331.3982 0.002306
332.3991 0.002331
333.4000 0.002356
334.4009 0.002381
335.4018 0.002407
336.4027 0.002433
337.4036 0.002459
338.4045 0.002485
339.4054 0.002512
340.4063 0.002539
341.4072 0.002566
342.4081 0.002593
343.4090 0.002620
344.4099 0.002648
345.4108 0.002676
346.4117 0.002704
347.4126 0.002733
348.4135 0.002762
349.4144 0.002791
350.4153 0.002820
351.4162 0.002850
352.4171 0.002880
353.4180 0.002910
354.4189 0.002940
355.4198 0.002971
356.4207 0.003002
357.4216 0.003033
358.4225 0.003065
359.4234 0.003096
360.4243 0.003129
361.4252 0.003161
362.4261 0.003194
363.4270 0.003227
364.4279 0.003260
365.4288 0.003294
366.4297 0.003328
367.4306 0.003362
368.4315 0.003397
369.4324 0.003432
370.4333 0.003467
371.4342 0.003503
372.4351 0.003539
373.4360 0.003575
374.4369 0.003612
375.4378 0.003649
376.4387 0.003686
377.4396 0.003724
378.4405 0.003762
379.4414 0.003800
380.4423 0.003839
381.4432 0.003879
382.4441 0.003918
383.4450 0.003958
384.4459 0.003999
385.4468 0.004040
386.4477 0.004081
387.4486 0.004122
388.4495 0.004165
389.4505 0.004207
390.4514 0.004250
391.4523 0.004293
392.4532 0.004337
393.4541 0.004382
394.4550 0.004426
395.4559 0.004472
396.4568 0.004517
397.4577 0.004563
398.4586 0.004610
399.4595 0.004657
400.4604 0.004705
401.4613 0.004753
402.4622 0.004802
403.4631 0.004851
404.4640 0.004901
405.4649 0.004951
406.4658 0.005002
407.4667 0.005053
408.4676 0.005105
409.4685 0.005158
410.4694 0.005211
411.4703 0.005265
412.4712 0.005319
413.4721 0.005374
414.4730 0.005430
415.4739 0.005486
416.4748 0.005543
417.4757 0.005601
418.4766 0.005659
419.4775 0.005718
420.4784 0.005778
421.4793 0.005838
422.4802 0.005900
423.4811 0.005961
424.4820 0.006024
425.4829 0.006087
426.4838 0.006152
427.4847 0.006217
428.4856 0.006283
429.4865 0.006349
430.4874 0.006417
431.4883 0.006485
432.4892 0.006554
433.4901 0.006624
434.4910 0.006695
435.4919 0.006767
436.4928 0.006840
437.4937 0.006914
438.4946 0.006989
439.4955 0.007065
440.4964 0.007142
441.4973 0.007220
442.4982 0.007299
443.4991 0.007379
444.5000 0.007460
445.5009 0.007543
446.5018 0.007626
447.5027 0.007711
448.5036 0.007797
449.5045 0.007884
450.5054 0.007973
451.5063 0.008063
452.5072 0.008154
453.5081 0.008246
454.5090 0.008340
455.5099 0.008435
456.5108 0.008532
457.5117 0.008630
458.5126 0.008730
459.5135 0.008831
460.5144 0.008934
461.5153 0.009038
462.5162 0.009144
463.5171 0.009252
464.5180 0.009361
465.5189 0.009473
466.5198 0.009586
467.5207 0.009701
468.5216 0.009818
469.5225 0.009936
470.5234 0.010057
471.5243 0.010180
472.5252 0.010305
473.5261 0.010433
474.5270 0.010562
475.5279 0.010694
476.5288 0.010828
477.5297 0.010965
478.5306 0.011104
479.5315 0.011246
480.5324 0.011391
481.5333 0.011538
482.5342 0.011689
483.5351 0.011842
484.5360 0.011998
485.5369 0.012158
486.5378 0.012321
487.5387 0.012487
488.5396 0.012657
489.5405 0.012831
490.5414 0.013008
491.5423 0.013190
492.5432 0.013376
493.5441 0.013567
494.5450 0.013762
495.5459 0.013962
496.5468 0.014168
497.5477 0.014379
498.5486 0.014595
499.5495 0.014818
500.5505 0.015048
501.5514 0.015284
502.5523 0.015528
503.5532 0.015779
504.5541 0.016039
505.5550 0.016308
506.5559 0.016586
507.5568 0.016875
508.5577 0.017174
509.5586 0.017485
510.5595 0.017809
511.5604 0.018146
512.5613 0.018497
513.5622 0.018865
514.5631 0.019249
515.5640 0.019651
516.5649 0.020073
517.5658 0.020515
518.5667 0.020981
519.5676 0.021471
520.5685 0.021988
521.5694 0.022534
522.5703 0.023110
523.5712 0.023720
524.5721 0.024366
525.5730 0.025051
526.5739 0.025778
527.5748 0.026551
528.5757 0.027373
529.5766 0.028248
530.5775 0.029179
531.5784 0.030172
532.5793 0.031232
533.5802 0.032362
534.5811 0.033569
535.5820 0.034858
536.5829 0.036235
537.5838 0.037707
538.5847 0.039280
539.5856 0.040962
540.5865 0.042760
541.5874 0.044682
542.5883 0.046737
543.5892 0.048933
544.5901 0.051280
545.5910 0.053787
546.5919 0.056464
547.5928 0.059323
548.5937 0.062373
549.5946 0.065626
550.5955 0.069095
551.5964 0.072790
552.5973 0.076725
553.5982 0.080913
554.5991 0.085365
555.6000 0.090097
556.6009 0.095121
557.6018 0.100452
558.6027 0.106103
559.6036 0.112088
560.6045 0.118423
561.6054 0.125119
562.6063 0.132193
563.6072 0.139657
564.6081 0.147526
565.6090 0.155811
566.6099 0.164528
567.6108 0.173687
568.6117 0.183300
569.6126 0.193379
570.6135 0.203934
571.6144 0.214974
572.6153 0.226506
573.6162 0.238540
574.6171 0.251078
575.6180 0.264128
576.6189 0.277690
577.6198 0.291766
578.6207 0.306356
579.6216 0.321456
580.6225 0.337063
581.6234 0.353169
582.6243 0.369766
583.6252 0.386842
584.6261 0.404382
585.6270 0.422372
586.6279 0.440790
587.6288 0.459617
588.6297 0.478826
589.6306 0.498390
590.6315 0.518279
591.6324 0.538459
592.6333 0.558894
593.6342 0.579542
594.6351 0.600363
595.6360 0.621308
596.6369 0.642331
597.6378 0.663377
598.6387 0.684392
599.6396 0.705317
600.6405 0.726091
601.6414 0.746650
602.6423 0.766927
603.6432 0.786852
604.6441 0.806353
605.6450 0.825357
606.6459 0.843786
607.6468 0.861564
608.6477 0.878611
609.6486 0.894850
610.6495 0.910200
611.6505 0.924582
612.6514 0.937921
613.6523 0.950140
614.6532 0.961167
615.6541 0.970934
616.6550 0.979379
617.6559 0.986443
618.6568 0.992076
619.6577 0.996235
620.6586 0.998885
621.6595 1.000000
622.6604 0.999565
623.6613 0.997572
624.6622 0.994026
625.6631 0.988940
626.6640 0.982338
627.6649 0.974252
628.6658 0.964723
629.6667 0.953801
630.6676 0.941543
631.6685 0.928011
632.6694 0.913275
633.6703 0.897406
634.6712 0.880484
635.6721 0.862586
636.6730 0.843796
637.6739 0.824197
638.6748 0.803873
639.6757 0.782909
640.6766 0.761388
641.6775 0.739394
642.6784 0.717010
643.6793 0.694314
644.6802 0.671386
645.6811 0.648302
646.6820 0.625136
647.6829 0.601959
648.6838 0.578838
649.6847 0.555839
650.6856 0.533023
651.6865 0.510449
652.6874 0.488171
653.6883 0.466240
654.6892 0.444703
655.6901 0.423604
656.6910 0.402982
657.6919 0.382872
658.6928 0.363307
659.6937 0.344313
660.6946 0.325915
661.6955 0.308133
662.6964 0.290982
663.6973 0.274475
664.6982 0.258622
665.6991 0.243427
666.7000 0.228894
667.7009 0.215021
668.7018 0.201806
669.7027 0.189241
670.7036 0.177319
671.7045 0.166027
672.7054 0.155354
673.7063 0.145284
674.7072 0.135801
675.7081 0.126886
676.7090 0.118521
677.7099 0.110685
678.7108 0.103358
679.7117 0.096517
680.7126 0.090141
681.7135 0.084208
682.7144 0.078695
683.7153 0.073580
684.7162 0.068840
685.7171 0.064454
686.7180 0.060400
687.7189 0.056658
688.7198 0.053207
689.7207 0.050028
690.7216 0.047101
691.7225 0.044408
692.7234 0.041933
693.7243 0.039658
694.7252 0.037568
695.7261 0.035648
696.7270 0.033884
697.7279 0.032264
698.7288 0.030775
699.7297 0.029405
700.7306 0.028144
701.7315 0.026983
702.7324 0.025912
703.7333 0.024923
704.7342 0.024009
705.7351 0.023161
706.7360 0.022375
707.7369 0.021644
708.7378 0.020962
709.7387 0.020326
710.7396 0.019730
711.7405 0.019171
712.7414 0.018645
713.7423 0.018150
714.7432 0.017682
715.7441 0.017238
716.7450 0.016817
717.7459 0.016416
718.7468 0.016034
719.7477 0.015669
720.7486 0.015320
721.7495 0.014985
722.7505 0.014663
723.7514 0.014353
724.7523 0.014054
725.7532 0.013766
726.7541 0.013488
727.7550 0.013218
728.7559 0.012958
729.7568 0.012705
730.7577 0.012460
731.7586 0.012222
732.7595 0.011991
733.7604 0.011767
734.7613 0.011548
735.7622 0.011336
736.7631 0.011129
737.7640 0.010927
738.7649 0.010731
739.7658 0.010540
740.7667 0.010353
741.7676 0.010171
742.7685 0.009994
743.7694 0.009821
744.7703 0.009652
745.7712 0.009487
746.7721 0.009326
747.7730 0.009169
748.7739 0.009015
749.7748 0.008865
750.7757 0.008718
751.7766 0.008575
752.7775 0.008435
753.7784 0.008298
754.7793 0.008165
755.7802 0.008034
756.7811 0.007906
757.7820 0.007781
758.7829 0.007658
759.7838 0.007538
760.7847 0.007421
761.7856 0.007306
762.7865 0.007194
763.7874 0.007084
764.7883 0.006977
765.7892 0.006871
766.7901 0.006768
767.7910 0.006667
768.7919 0.006568
769.7928 0.006471
770.7937 0.006376
771.7946 0.006283
772.7955 0.006192
773.7964 0.006103
774.7973 0.006015
775.7982 0.005929
776.7991 0.005845
777.8000 0.005762
778.8009 0.005681
779.8018 0.005602
780.8027 0.005524
781.8036 0.005448
782.8045 0.005373
783.8054 0.005299
784.8063 0.005227
785.8072 0.005157
786.8081 0.005087
787.8090 0.005019
788.8099 0.004952
789.8108 0.004886
790.8117 0.004822
791.8126 0.004759
792.8135 0.004696
793.8144 0.004635
794.8153 0.004575
795.8162 0.004517
796.8171 0.004459
797.8180 0.004402
798.8189 0.004346
799.8198 0.004291
800.8207 0.004237
801.8216 0.004184
802.8225 0.004132
803.8234 0.004081
804.8243 0.004031
805.8252 0.003981
806.8261 0.003933
807.8270 0.003885
808.8279 0.003838
809.8288 0.003792
810.8297 0.003746
811.8306 0.003702
812.8315 0.003658
813.8324 0.003614
814.8333 0.003572
815.8342 0.003530
