   173.030      0.000 
   236.603      0.000 
   256.374      0.000 
   268.696      0.000 
   279.013      0.001 
   287.189      0.001 
   294.014      0.002 
   298.700      0.002 
   303.256      0.003 
   306.689      0.004 
   309.612      0.004 
   312.322      0.005 
   314.861      0.006 
   317.333      0.008 
   319.674      0.009 
   322.297      0.011 
   324.786      0.013 
   327.259      0.016 
   329.587      0.019 
   331.889      0.022 
   334.097      0.026 
   336.208      0.029 
   338.282      0.034 
   339.705      0.037 
   341.072      0.040 
   342.453      0.044 
   343.846      0.047 
   345.253      0.052 
   346.602      0.056 
   348.035      0.060 
   349.410      0.065 
   350.797      0.070 
   352.197      0.075 
   353.610      0.081 
   355.036      0.087 
   356.475      0.093 
   357.851      0.100 
   360.562      0.113 
   363.242      0.127 
   365.807      0.141 
   368.331      0.156 
   370.812      0.173 
   373.248      0.190 
   375.720      0.208 
   378.144      0.228 
   380.603      0.249 
   383.099      0.271 
   385.633      0.295 
   388.206      0.321 
   390.912      0.348 
   393.661      0.378 
   396.650      0.411 
   399.690      0.445 
   402.885      0.482 
   407.684      0.539 
   412.827      0.601 
   418.668      0.674 
   429.179      0.803 
   432.935      0.847 
   437.128      0.892 
   439.199      0.912 
   440.920      0.928 
   443.031      0.945 
   445.038      0.960 
   446.938      0.972 
   448.986      0.983 
   449.888      0.987 
   450.794      0.990 
   451.705      0.993 
   452.751      0.996 
   453.670      0.998 
   454.461      0.999 
   455.389      1.000 
   455.920      1.000 
   456.320      1.000 
   456.854      1.000 
   457.390      1.000 
   457.927      0.999 
   458.465      0.998 
   459.140      0.997 
   459.682      0.996 
   460.769      0.993 
   461.862      0.990 
   463.099      0.984 
   464.205      0.979 
   465.316      0.973 
   466.433      0.965 
   467.557      0.957 
   469.822      0.939 
   472.256      0.916 
   474.717      0.889 
   477.061      0.860 
   479.430      0.829 
   481.976      0.794 
   484.705      0.753 
   490.266      0.666 
   501.991      0.479 
   507.329      0.400 
   513.140      0.322 
   515.925      0.288 
   518.745      0.256 
   522.137      0.220 
   525.578      0.188 
   529.070      0.159 
   532.613      0.134 
   536.209      0.111 
   540.053      0.090 
   543.957      0.073 
   545.932      0.065 
   548.123      0.057 
   549.931      0.051 
   551.954      0.046 
   553.994      0.040 
   556.050      0.035 
   558.123      0.031 
   560.423      0.027 
   562.744      0.023 
   565.087      0.020 
   567.666      0.017 
   570.271      0.014 
   573.123      0.012 
   576.007      0.010 
   579.147      0.008 
   582.554      0.006 
   586.005      0.005 
   589.970      0.003 
   593.280      0.003 
   596.389      0.002 
   600.266      0.002 
   604.197      0.001 
   608.436      0.001 
   613.762      0.001 
   626.058      0.000 
   641.143      0.000 
   657.037      0.000 
   848.023      0.000 
